Grant Years,State Programs,Batch Year,County Number,County Name,Total Students Awarded,Total Dollars Awarded,State Name,GNIS Number,GEO Coordinates,Grant Year End Date
2008-09,Iowa Tuition Grant For-Profit,9,36,FREMONT,7,13422,Iowa,465224,POINT (-95.6046765 40.7455892),2009
2006-07,Iowa Tuition Grant For-Profit,7,8,BOONE,19,30890,Iowa,465197,POINT (-93.931671 42.0365493),2007
2011-12,All Iowa Opportunity Scholarship,12,32,EMMET,1,3930,Iowa,465220,POINT (-94.6784803 43.37802250000001),2012
2002-03,Vocational Technical Tuition Grant,3,49,JACKSON,28,21721,Iowa,465237,POINT (-90.5742294 42.1717426),2003
2016-17,Distaster Relief Grant,67,50,JASPER,0,0,Iowa,465238,POINT (-93.053765 41.6860394),2017
2018-19,Iowa Tuition Grant For-Profit,89,26,Davis,0,0,Iowa,465214,POINT (-92.4097173 40.7476891),2019
2001-02,Iowa Tuition Grant Match,2,12,BUTLER,0,0,Iowa,465201,POINT (-92.7901934 42.7315661),2002
2013-14,Kibbie Grant,34,65,MILLS,21,21123,Iowa,465253,POINT (-95.62132670000001 41.0334523),2014
2004-05,Vocational Technical Tuition Grant,5,3,ALLAMAKEE,22,18462,Iowa,465192,POINT (-91.3780923 43.2842838),2005
2012-13,Kibbie Grant,23,44,HENRY,46,49079,Iowa,465232,POINT (-91.5445241 40.9879383),2013
2013-14,Teacher Shortage Forgivable Loan,34,74,PALO ALTO,0,0,Iowa,465262,POINT (-94.6781371 43.0820643),2014
2007-08,Iowa Tuition Grant Match,8,22,CLAYTON,117,1118530,Iowa,465210,POINT (-91.34143280000002 42.8447493),2008
2011-12,Iowa Work Study,12,1,ADAIR,0,0,Iowa,465190,POINT (-94.4709413 41.3307464),2012
2016-17,All Iowa Fostercare Grant,67,98,WORTH,0,0,Iowa,465286,POINT (-93.2608476 43.3773984),2017
2008-09,Barber and Cosmetology Tuition Grant,9,99,WRIGHT,0,0,Iowa,465287,POINT (-93.7351465 42.7331189),2009
2016-17,National Guard Educational Assistance,67,89,VAN BUREN,1,7098,Iowa,465277,POINT (-91.9499871 40.7532294),2017
2012-13,All Iowa Opportunity Scholarship,23,68,MONROE,2,11886,Iowa,465256,POINT (-92.8689877 41.0297826),2013
2008-09,Kibbie Grant,9,25,DALLAS,0,0,Iowa,465213,POINT (-94.0397374 41.6848862),2009
2016-17,Iowa Tuition Grant Not-for-Profit,67,99,WRIGHT,27,114927,Iowa,465287,POINT (-93.7351465 42.7331189),2017
2006-07,Iowa Tuition Grant Match,7,39,GUTHRIE,66,456102,Iowa,465227,POINT (-94.501055 41.6837548),2007
2010-11,State of Iowa Scholars,1,44,HENRY,0,0,Iowa,465232,POINT (-91.5445241 40.9879383),2011
2010-11,Kibbie Grant,1,84,SIOUX,0,0,Iowa,465272,POINT (-96.1778827 43.0826174),2011
2011-12,Iowa Tuition Grant Match,12,21,CLAY,64,789690,Iowa,465625,POINT (-95.1509194 43.0825804),2012
2010-11,Iowa Tuition Grant,1,46,HUMBOLDT,41,121627,Iowa,465234,POINT (-94.2071868 42.7764686),2011
2002-03,Vocational Technical Tuition Grant,3,73,PAGE,11,9995,Iowa,465261,POINT (-95.1501747 40.7391444),2003
2002-03,All Iowa Opportunity Scholarship,3,62,MAHASKA,0,0,Iowa,465250,POINT (-92.6409094 41.3352035),2003
2003-04,Distaster Relief Grant,4,80,RINGGOLD,0,0,Iowa,465268,POINT (-94.2439719 40.7352023),2004
2010-11,All Iowa Opportunity Scholarship,1,61,MADISON,1,7141,Iowa,465249,POINT (-94.01556190000001 41.33071420000001),2011
2015-16,Iowa Tuition Grant Not-for-Profit,56,37,GREENE,30,135488,Iowa,465225,POINT (-94.3968356 42.0362394),2016
2003-04,Educational Training Voucher,4,51,JEFFERSON,0,0,Iowa,465239,POINT (-91.9488774 41.0317596),2004
2001-02,All Iowa Fostercare Grant,2,82,SCOTT,0,0,Iowa,465270,POINT (-90.6232428 41.6370978),2002
2004-05,Distaster Relief Grant,5,23,CLINTON,0,0,Iowa,465211,POINT (-90.5319724 41.8980358),2005
2011-12,Iowa Tuition Grant,12,59,LUCAS,51,123874,Iowa,465247,POINT (-93.3277207 41.0293738),2012
2012-13,Barber and Cosmetology Tuition Grant,23,34,FLOYD,1,500,Iowa,465222,POINT (-92.78900330000002 43.0599208),2013
2004-05,GEAR UP Iowa Scholarship,2,98,WORTH,0,0,Iowa,465286,POINT (-93.2608476 43.3773984),2005
2004-05,Iowa Tuition Grant For-Profit,5,8,BOONE,20,26031,Iowa,465197,POINT (-93.931671 42.0365493),2005
2009-10,Teacher Shortage Forgivable Loan,0,13,CALHOUN,0,0,Iowa,465202,POINT (-94.6404136 42.385184800000005),2010
2013-14,Barber and Cosmetology Tuition Grant,34,47,IDA,0,0,Iowa,465235,POINT (-95.5134962 42.3868747),2014
2012-13,Educational Training Voucher,23,24,CRAWFORD,2,9000,Iowa,465212,POINT (-95.3819678 42.0372125),2013
2018-19,Governor Terry E. Branstad Iowa State Fair Scholarship,89,82,Scott,0,0,Iowa,465270,POINT (-90.6232428 41.6370978),2019
2001-02,State of Iowa Scholars,2,52,JOHNSON,28,10800,Iowa,465240,POINT (-91.5880849 41.6715511),2002
2010-11,All Iowa Fostercare Grant,1,13,CALHOUN,0,0,Iowa,465202,POINT (-94.6404136 42.385184800000005),2011
2007-08,Kibbie Grant,8,24,CRAWFORD,0,0,Iowa,465212,POINT (-95.3819678 42.0372125),2008
2009-10,National Guard Educational Assistance,0,54,KEOKUK,11,25474,Iowa,465242,POINT (-92.1786426 41.336465),2010
2004-05,Vocational Technical Tuition Grant,5,6,BENTON,22,19523,Iowa,465195,POINT (-92.0656912 42.0801864),2005
2017-18,Iowa Tuition Grant,78,51,JEFFERSON,0,0,Iowa,465239,POINT (-91.9488774 41.0317596),2018
2003-04,Iowa Tuition Grant,4,15,CASS,73,216917,Iowa,465204,POINT (-94.9278266 41.3314876),2004
2007-08,Vocational Technical Tuition Grant,8,40,HAMILTON,23,20550,Iowa,465228,POINT (-93.7068085 42.3837722),2008
2013-14,Kibbie Grant,34,42,HARDIN,22,19973,Iowa,465230,POINT (-93.2404025 42.3838803),2014
2011-12,Vocational Technical Tuition Grant,12,57,LINN,229,144903,Iowa,465245,POINT (-91.5989646 42.0789478),2012
2005-06,Educational Training Voucher,6,21,CLAY,0,0,Iowa,465625,POINT (-95.1509194 43.0825804),2006
2002-03,Iowa Tuition Grant Not-for-Profit,3,67,MONONA,33,95663,Iowa,465255,POINT (-95.9599235 42.0516663),2003
2014-15,Kibbie Grant,45,89,VAN BUREN,16,15456,Iowa,465277,POINT (-91.9499871 40.7532294),2015
2011-12,Iowa Tuition Grant Match,12,39,GUTHRIE,56,479485,Iowa,465227,POINT (-94.501055 41.6837548),2012
2002-03,Iowa Tuition Grant Match,3,28,DELAWARE,0,0,Iowa,465216,POINT (-91.3673502 42.471211),2003
2006-07,Iowa Tuition Grant Match,7,9,BREMER,141,947952,Iowa,465198,POINT (-92.31805480000001 42.7745873),2007
2017-18,Governor Terry E. Branstad Iowa State Fair Scholarship,78,63,MARION,0,0,Iowa,465251,POINT (-93.0994367 41.3344515),2018
2008-09,Iowa Tuition Grant Match,9,5,AUDUBON,21,185862,Iowa,465194,POINT (-94.9058222 41.6845893),2009
2016-17,Iowa Tuition Grant,67,66,MITCHELL,32,138885,Iowa,465254,POINT (-92.7890315 43.3564124),2017
2005-06,Iowa Tuition Grant Match,6,4,APPANOOSE,42,261355,Iowa,465193,POINT (-92.8686104 40.7431635),2006
2010-11,All Iowa Opportunity Scholarship,1,12,BUTLER,1,7141,Iowa,465201,POINT (-92.7901934 42.7315661),2011
2003-04,Distaster Relief Grant,4,9,BREMER,0,0,Iowa,465198,POINT (-92.31805480000001 42.7745873),2004
2010-11,Teacher Shortage Forgivable Loan,1,23,CLINTON,0,0,Iowa,465211,POINT (-90.5319724 41.8980358),2011
2012-13,Iowa Work Study,23,90,WAPELLO,0,0,Iowa,465278,POINT (-92.4094499 41.03058450000001),2013
2016-17,National Guard Educational Assistance,67,58,LOUISA,8,47386,Iowa,465246,POINT (-91.2596184 41.2185073),2017
2001-02,State of Iowa Scholars,2,70,MUSCATINE,22,8800,Iowa,465258,POINT (-91.1127562 41.4839221),2002
2005-06,Iowa Tuition Grant Not-for-Profit,6,67,MONONA,54,182978,Iowa,465255,POINT (-95.9599235 42.0516663),2006
2017-18,National Guard Educational Assistance,78,17,CERRO GORDO,7,30268,Iowa,465206,POINT (-93.2608184 43.081557700000005),2018
2006-07,State of Iowa Scholars,7,18,CHEROKEE,0,0,Iowa,465207,POINT (-95.6238055 42.7356226),2007
2002-03,State of Iowa Scholars,3,46,HUMBOLDT,5,2000,Iowa,465234,POINT (-94.2071868 42.7764686),2003
2007-08,Vocational Technical Tuition Grant,8,78,POTTAWATTAMIE,55,46777,Iowa,465266,POINT (-95.5423935 41.3366123),2008
2007-08,Teacher Shortage Forgivable Loan,8,31,DUBUQUE,4,6000,Iowa,465219,POINT (-90.8824564 42.468832),2008
2003-04,National Guard Educational Assistance,4,30,DICKINSON,5,6345,Iowa,465218,POINT (-95.1508301 43.3779848),2004
2005-06,Distaster Relief Grant,6,39,GUTHRIE,0,0,Iowa,465227,POINT (-94.501055 41.6837548),2006
2007-08,Iowa Tuition Grant Not-for-Profit,8,41,HANCOCK,72,235539,Iowa,465229,POINT (-93.7342723 43.0818861),2008
2001-02,Iowa Tuition Grant,2,81,SAC,87,285463,Iowa,465269,POINT (-95.1053946 42.3862604),2002
2003-04,All Iowa Fostercare Grant,4,51,JEFFERSON,0,0,Iowa,465239,POINT (-91.9488774 41.0317596),2004
2012-13,State of Iowa Scholars,23,82,SCOTT,0,0,Iowa,465270,POINT (-90.6232428 41.6370978),2013
2013-14,Vocational Technical Tuition Grant,34,40,HAMILTON,8,8750,Iowa,465228,POINT (-93.7068085 42.3837722),2014
2001-02,Iowa Tuition Grant,2,8,BOONE,89,294477,Iowa,465197,POINT (-93.931671 42.0365493),2002
2005-06,Iowa Work Study,6,70,MUSCATINE,2,2371,Iowa,465258,POINT (-91.1127562 41.4839221),2006
2005-06,All Iowa Opportunity Scholarship,6,98,WORTH,0,0,Iowa,465286,POINT (-93.2608476 43.3773984),2006
2012-13,All Iowa Fostercare Grant,23,32,EMMET,2,6273,Iowa,465220,POINT (-94.6784803 43.37802250000001),2013
2017-18,Educational Training Voucher,78,63,MARION,0,0,Iowa,465251,POINT (-93.0994367 41.3344515),2018
2003-04,Iowa Work Study,4,36,FREMONT,0,0,Iowa,465224,POINT (-95.6046765 40.7455892),2004
2002-03,Educational Training Voucher,3,45,HOWARD,0,0,Iowa,465233,POINT (-92.3171989 43.3567673),2003
2012-13,All Iowa Opportunity Scholarship,23,26,DAVIS,0,0,Iowa,465214,POINT (-92.4097173 40.7476891),2013
2007-08,Teacher Shortage Forgivable Loan,8,4,APPANOOSE,0,0,Iowa,465193,POINT (-92.8686104 40.7431635),2008
2007-08,Distaster Relief Grant,8,69,MONTGOMERY,0,0,Iowa,465257,POINT (-95.1563758 41.03014),2008
2015-16,State of Iowa Scholars,56,78,POTTAWATTAMIE,0,0,Iowa,465266,POINT (-95.5423935 41.3366123),2016
2017-18,Barber and Cosmetology Tuition Grant,78,99,WRIGHT,0,0,Iowa,465287,POINT (-93.7351465 42.7331189),2018
2009-10,Distaster Relief Grant,0,37,GREENE,0,0,Iowa,465225,POINT (-94.3968356 42.0362394),2010
2002-03,All Iowa Fostercare Grant,3,43,HARRISON,0,0,Iowa,465231,POINT (-95.8169209 41.6828528),2003
2009-10,All Iowa Opportunity Scholarship,0,73,PAGE,3,11994,Iowa,465261,POINT (-95.1501747 40.7391444),2010
2004-05,Iowa Work Study,5,41,HANCOCK,0,0,Iowa,465229,POINT (-93.7342723 43.0818861),2005
2014-15,Iowa Tuition Grant,45,23,CLINTON,157,532246,Iowa,465211,POINT (-90.5319724 41.8980358),2015
2002-03,Iowa Tuition Grant Not-for-Profit,3,79,POWESHIEK,109,340253,Iowa,465267,POINT (-92.53146840000001 41.6864422),2003
2016-17,Vocational Technical Tuition Grant,67,95,WINNEBAGO,16,15400,Iowa,465283,POINT (-93.7341955 43.37756780000001),2017
2012-13,GEAR UP Iowa Scholarship,2,48,IOWA,0,0,Iowa,465236,POINT (-92.065524 41.6863229),2013
2016-17,Iowa Tuition Grant For-Profit,67,61,MADISON,10,18000,Iowa,465249,POINT (-94.01556190000001 41.33071420000001),2017
2018-19,National Guard Educational Assistance,89,27,Decatur,0,0,Iowa,465215,POINT (-93.7862815 40.7376827),2019
2010-11,National Guard Educational Assistance,1,25,DALLAS,13,36714,Iowa,465213,POINT (-94.0397374 41.6848862),2011
2015-16,Kibbie Grant,56,48,IOWA,26,32264,Iowa,465236,POINT (-92.065524 41.6863229),2016
2008-09,Teacher Shortage Forgivable Loan,9,86,TAMA,0,0,Iowa,465274,POINT (-92.5325425 42.07981170000001),2009
2005-06,State of Iowa Scholars,6,33,FAYETTE,9,3600,Iowa,465221,POINT (-91.8443207 42.8625919),2006
2014-15,Distaster Relief Grant,45,19,CHICKASAW,0,0,Iowa,465208,POINT (-92.3176637 43.06004140000001),2015
2008-09,National Guard Educational Assistance,9,22,CLAYTON,6,18188,Iowa,465210,POINT (-91.34143280000002 42.8447493),2009
2009-10,Educational Training Voucher,0,65,MILLS,0,0,Iowa,465253,POINT (-95.62132670000001 41.0334523),2010
2014-15,Educational Training Voucher,45,8,BOONE,1,2500,Iowa,465197,POINT (-93.931671 42.0365493),2015
2008-09,National Guard Educational Assistance,9,80,RINGGOLD,0,0,Iowa,465268,POINT (-94.2439719 40.7352023),2009
2010-11,Vocational Technical Tuition Grant,1,62,MAHASKA,25,18203,Iowa,465250,POINT (-92.6409094 41.3352035),2011
2001-02,Iowa Tuition Grant Match,2,44,HENRY,0,0,Iowa,465232,POINT (-91.5445241 40.9879383),2002
2016-17,All Iowa Opportunity Scholarship,67,47,IDA,2,8368,Iowa,465235,POINT (-95.5134962 42.3868747),2017
2007-08,Iowa Tuition Grant Match,8,52,JOHNSON,221,1753702,Iowa,465240,POINT (-91.5880849 41.6715511),2008
2016-17,Teacher Shortage Forgivable Loan,67,76,POCAHONTAS,0,0,Iowa,465264,POINT (-94.67874660000001 42.73413510000001),2017
2005-06,Iowa Grant,6,94,WEBSTER,21,15075,Iowa,465282,POINT (-94.18178810000002 42.4279662),2006
2009-10,Iowa Tuition Grant For-Profit,0,20,CLARKE,8,12902,Iowa,465209,POINT (-93.78515790000002 41.0290323),2010
2016-17,Iowa Tuition Grant Not-for-Profit,67,71,O'BRIEN,56,269492,Iowa,465259,POINT (-95.6248784 43.0837527),2017
2013-14,GEAR UP Iowa Scholarship,34,2,ADAMS,0,0,Iowa,465191,POINT (-94.6991849 41.02898390000001),2014
2011-12,Iowa Tuition Grant,12,63,MARION,292,780122,Iowa,465251,POINT (-93.0994367 41.3344515),2012
2003-04,Educational Training Voucher,4,95,WINNEBAGO,0,0,Iowa,465283,POINT (-93.7341955 43.37756780000001),2004
2005-06,Vocational Technical Tuition Grant,6,24,CRAWFORD,19,18837,Iowa,465212,POINT (-95.3819678 42.0372125),2006
2011-12,Iowa Tuition Grant,12,53,JONES,142,398955,Iowa,465241,POINT (-91.1314352 42.1212397),2012
2002-03,Vocational Technical Tuition Grant,3,36,FREMONT,6,3925,Iowa,465224,POINT (-95.6046765 40.7455892),2003
2007-08,Iowa Tuition Grant,8,16,CEDAR,111,386471,Iowa,465205,POINT (-91.1324125 41.7723207),2008
2001-02,Vocational Technical Tuition Grant,2,49,JACKSON,49,21367,Iowa,465237,POINT (-90.5742294 42.1717426),2002
2017-18,All Iowa Fostercare Grant,78,86,TAMA,0,0,Iowa,465274,POINT (-92.5325425 42.07981170000001),2018
2010-11,Kibbie Grant,1,43,HARRISON,0,0,Iowa,465231,POINT (-95.8169209 41.6828528),2011
2003-04,All Iowa Opportunity Scholarship,4,42,HARDIN,0,0,Iowa,465230,POINT (-93.2404025 42.3838803),2004
2001-02,Iowa Tuition Grant,2,2,ADAMS,17,46876,Iowa,465191,POINT (-94.6991849 41.02898390000001),2002
2014-15,Kibbie Grant,45,23,CLINTON,66,71336,Iowa,465211,POINT (-90.5319724 41.8980358),2015
2016-17,Distaster Relief Grant,67,22,CLAYTON,0,0,Iowa,465210,POINT (-91.34143280000002 42.8447493),2017
2011-12,National Guard Educational Assistance,12,74,PALO ALTO,1,2888,Iowa,465262,POINT (-94.6781371 43.0820643),2012
2018-19,Kibbie Grant,89,57,Linn,335,355268,Iowa,465245,POINT (-91.5989646 42.0789478),2019
2016-17,Teacher Shortage Forgivable Loan,67,43,HARRISON,0,0,Iowa,465231,POINT (-95.8169209 41.6828528),2017
2001-02,GEAR UP Iowa Scholarship,2,71,O'BRIEN,0,0,Iowa,465259,POINT (-95.6248784 43.0837527),2002
2008-09,State of Iowa Scholars,9,64,MARSHALL,0,0,Iowa,465252,POINT (-92.9987706 42.0358499),2009
2013-14,Iowa Grant,34,20,CLARKE,1,1000,Iowa,465209,POINT (-93.78515790000002 41.0290323),2014
2005-06,National Guard Educational Assistance,6,16,CEDAR,4,20517,Iowa,465205,POINT (-91.1324125 41.7723207),2006
2010-11,Iowa Grant,1,86,TAMA,8,2750,Iowa,465274,POINT (-92.5325425 42.07981170000001),2011
2006-07,GEAR UP Iowa Scholarship,2,62,MAHASKA,0,0,Iowa,465250,POINT (-92.6409094 41.3352035),2007
2005-06,Iowa Tuition Grant For-Profit,6,42,HARDIN,8,13575,Iowa,465230,POINT (-93.2404025 42.3838803),2006
2011-12,Educational Training Voucher,12,8,BOONE,0,0,Iowa,465197,POINT (-93.931671 42.0365493),2012
2015-16,Teacher Shortage Forgivable Loan,56,53,JONES,0,0,Iowa,465241,POINT (-91.1314352 42.1212397),2016
2011-12,Iowa Work Study,12,69,MONTGOMERY,0,0,Iowa,465257,POINT (-95.1563758 41.03014),2012
2011-12,Teacher Shortage Forgivable Loan,12,30,DICKINSON,0,0,Iowa,465218,POINT (-95.1508301 43.3779848),2012
2005-06,Teacher Shortage Forgivable Loan,6,52,JOHNSON,17,49500,Iowa,465240,POINT (-91.5880849 41.6715511),2006
2001-02,State of Iowa Scholars,2,55,KOSSUTH,8,3200,Iowa,465243,POINT (-94.2067199 43.20413),2002
2003-04,Distaster Relief Grant,4,59,LUCAS,0,0,Iowa,465247,POINT (-93.3277207 41.0293738),2004
2004-05,Iowa Tuition Grant Not-for-Profit,5,92,WASHINGTON,98,358702,Iowa,465280,POINT (-91.7178676 41.335591),2005
2014-15,Iowa Tuition Grant For-Profit,45,59,LUCAS,4,4788,Iowa,465247,POINT (-93.3277207 41.0293738),2015
2012-13,Iowa Work Study,23,37,GREENE,0,0,Iowa,465225,POINT (-94.3968356 42.0362394),2013
2017-18,Barber and Cosmetology Tuition Grant,78,77,POLK,0,0,Iowa,465265,POINT (-93.5735335 41.6855048),2018
2016-17,All Iowa Fostercare Grant,67,25,DALLAS,2,3399,Iowa,465213,POINT (-94.0397374 41.6848862),2017
2018-19,All Iowa Opportunity Scholarship,89,71,Obrien,1,4532,Iowa,465259,POINT (-95.6248784 43.0837527),2019
2001-02,Iowa Work Study,2,85,STORY,0,0,Iowa,465273,POINT (-93.4650448 42.0362415),2002
2013-14,Educational Training Voucher,34,56,LEE,1,3752,Iowa,465244,POINT (-91.479264 40.6419764),2014
2001-02,Teacher Shortage Forgivable Loan,2,23,CLINTON,2,6000,Iowa,465211,POINT (-90.5319724 41.8980358),2002
2002-03,Iowa Work Study,3,85,STORY,0,0,Iowa,465273,POINT (-93.4650448 42.0362415),2003
2015-16,Iowa Tuition Grant Not-for-Profit,56,90,WAPELLO,128,484862,Iowa,465278,POINT (-92.4094499 41.03058450000001),2016
2015-16,Distaster Relief Grant,56,8,BOONE,0,0,Iowa,465197,POINT (-93.931671 42.0365493),2016
2017-18,Iowa Tuition Grant Match,78,77,POLK,0,0,Iowa,465265,POINT (-93.5735335 41.6855048),2018
2006-07,All Iowa Opportunity Scholarship,7,83,SHELBY,0,0,Iowa,465271,POINT (-95.31021130000002 41.6850926),2007
2011-12,Teacher Shortage Forgivable Loan,12,34,FLOYD,0,0,Iowa,465222,POINT (-92.78900330000002 43.0599208),2012
2002-03,Barber and Cosmetology Tuition Grant,3,8,BOONE,0,0,Iowa,465197,POINT (-93.931671 42.0365493),2003
2008-09,All Iowa Opportunity Scholarship,9,11,BUENA VISTA,2,11678,Iowa,465200,POINT (-95.15114900000002 42.7354936),2009
2003-04,Kibbie Grant,4,71,O'BRIEN,0,0,Iowa,465259,POINT (-95.6248784 43.0837527),2004
2010-11,Distaster Relief Grant,1,55,KOSSUTH,0,0,Iowa,465243,POINT (-94.2067199 43.20413),2011
2015-16,Iowa Tuition Grant Match,56,69,MONTGOMERY,26,391188,Iowa,465257,POINT (-95.1563758 41.03014),2016
2002-03,Barber and Cosmetology Tuition Grant,3,54,KEOKUK,0,0,Iowa,465242,POINT (-92.1786426 41.336465),2003
2015-16,Iowa Tuition Grant Match,56,73,PAGE,23,324546,Iowa,465261,POINT (-95.1501747 40.7391444),2016
2008-09,Iowa Work Study,9,90,WAPELLO,7,8636,Iowa,465278,POINT (-92.4094499 41.03058450000001),2009
2010-11,All Iowa Opportunity Scholarship,1,59,LUCAS,0,0,Iowa,465247,POINT (-93.3277207 41.0293738),2011
2017-18,State of Iowa Scholars,78,51,JEFFERSON,0,0,Iowa,465239,POINT (-91.9488774 41.0317596),2018
2017-18,All Iowa Opportunity Scholarship,78,15,CASS,0,0,Iowa,465204,POINT (-94.9278266 41.3314876),2018
2016-17,Kibbie Grant,67,95,WINNEBAGO,11,10766,Iowa,465283,POINT (-93.7341955 43.37756780000001),2017
2008-09,Iowa Tuition Grant Match,9,29,DES MOINES,129,1036104,Iowa,465217,POINT (-91.1814707 40.9231829),2009
2008-09,Iowa Work Study,9,64,MARSHALL,7,4118,Iowa,465252,POINT (-92.9987706 42.0358499),2009
2009-10,Barber and Cosmetology Tuition Grant,0,71,O'BRIEN,0,0,Iowa,465259,POINT (-95.6248784 43.0837527),2010
2006-07,State of Iowa Scholars,7,79,POWESHIEK,0,0,Iowa,465267,POINT (-92.53146840000001 41.6864422),2007
2003-04,Vocational Technical Tuition Grant,4,60,LYON,15,15900,Iowa,465248,POINT (-96.2102924 43.380497),2004
2007-08,Iowa Work Study,8,21,CLAY,1,1696,Iowa,465625,POINT (-95.1509194 43.0825804),2008
2001-02,Educational Training Voucher,2,24,CRAWFORD,0,0,Iowa,465212,POINT (-95.3819678 42.0372125),2002
2011-12,Iowa Tuition Grant,12,75,PLYMOUTH,152,454968,Iowa,465263,POINT (-96.2140431 42.7378346),2012
2007-08,Educational Training Voucher,8,44,HENRY,0,0,Iowa,465232,POINT (-91.5445241 40.9879383),2008
2010-11,Kibbie Grant,1,51,JEFFERSON,0,0,Iowa,465239,POINT (-91.9488774 41.0317596),2011
2003-04,Kibbie Grant,4,76,POCAHONTAS,0,0,Iowa,465264,POINT (-94.67874660000001 42.73413510000001),2004
2016-17,Iowa Tuition Grant Match,67,91,WARREN,198,2224188,Iowa,465279,POINT (-93.5613594 41.3343735),2017
2006-07,Iowa Tuition Grant,7,43,HARRISON,48,142169,Iowa,465231,POINT (-95.8169209 41.6828528),2007
2008-09,National Guard Educational Assistance,9,69,MONTGOMERY,0,0,Iowa,465257,POINT (-95.1563758 41.03014),2009
2016-17,Vocational Technical Tuition Grant,67,55,KOSSUTH,21,19875,Iowa,465243,POINT (-94.2067199 43.20413),2017
2012-13,Iowa Tuition Grant,23,69,MONTGOMERY,47,128652,Iowa,465257,POINT (-95.1563758 41.03014),2013
2013-14,GEAR UP Iowa Scholarship,34,43,HARRISON,0,0,Iowa,465231,POINT (-95.8169209 41.6828528),2014
2014-15,Iowa Grant,45,34,FLOYD,4,1550,Iowa,465222,POINT (-92.78900330000002 43.0599208),2015
2008-09,GEAR UP Iowa Scholarship,2,56,LEE,0,0,Iowa,465244,POINT (-91.479264 40.6419764),2009
2006-07,Iowa Grant,7,67,MONONA,12,9432,Iowa,465255,POINT (-95.9599235 42.0516663),2007
2003-04,Iowa Tuition Grant Match,4,17,CERRO GORDO,0,0,Iowa,465206,POINT (-93.2608184 43.081557700000005),2004
2005-06,Iowa Tuition Grant,6,36,FREMONT,44,145712,Iowa,465224,POINT (-95.6046765 40.7455892),2006
2018-19,Iowa Tuition Grant,89,38,Grundy,34,171395,Iowa,465226,POINT (-92.7914177 42.4018651),2019
2012-13,Distaster Relief Grant,23,86,TAMA,0,0,Iowa,465274,POINT (-92.5325425 42.07981170000001),2013
2003-04,Iowa Tuition Grant For-Profit,4,53,JONES,0,0,Iowa,465241,POINT (-91.1314352 42.1212397),2004
2007-08,Educational Training Voucher,8,48,IOWA,0,0,Iowa,465236,POINT (-92.065524 41.6863229),2008
2018-19,All Iowa Opportunity Scholarship,89,96,Winneshiek,0,0,Iowa,465284,POINT (-91.8437074 43.2906746),2019
2003-04,Iowa Tuition Grant For-Profit,4,18,CHEROKEE,0,0,Iowa,465207,POINT (-95.6238055 42.7356226),2004
2013-14,Iowa Grant,34,22,CLAYTON,4,3329,Iowa,465210,POINT (-91.34143280000002 42.8447493),2014
2014-15,Kibbie Grant,45,47,IDA,23,22993,Iowa,465235,POINT (-95.5134962 42.3868747),2015
2017-18,Vocational Technical Tuition Grant,78,78,POTTAWATTAMIE,47,31672,Iowa,465266,POINT (-95.5423935 41.3366123),2018
2015-16,Kibbie Grant,56,55,KOSSUTH,29,29129,Iowa,465243,POINT (-94.2067199 43.20413),2016
2018-19,National Guard Educational Assistance,89,28,Delaware,3,17359,Iowa,465216,POINT (-91.3673502 42.471211),2019
2016-17,National Guard Educational Assistance,67,63,MARION,9,29692,Iowa,465251,POINT (-93.0994367 41.3344515),2017
